sp,pop,plant,flower,lll,llw,ull,ulw,ctl,ctw
thyr,r,484,2,9.8057,9.0106,6.4874,2.0916,7.8493,3.1976
thyr,r,484,3,8.8358,6.8283,6.0821,1.8961,6.5281,3.2662
thyr,r,484,4,10.2457,9.6655,6.8355,2.2639,7.1873,3.3692
thyr,r,484,5,10.7891,9.0668,6.9767,2.3933,7.6262,3.0562
thyr,r,484,6,10.4357,8.0552,6.2807,2.0797,6.3359,2.7941
thyr,r,484,7,9.6282,9.1068,7.2219,2.3567,7.5133,3.2434
thyr,r,484,8,8.4859,8.2088,6.2898,2.0234,6.3533,2.9714
thyr,r,484,9,10.2629,9.4811,6.8618,2.3384,7.5083,3.1392
thyr,r,485,1,9.8964,8.4777,5.979,1.8816,10.2142,2.6334
thyr,r,485,2,11.815,10.0356,6.5056,2.2599,10.4614,2.777
thyr,r,485,3,12.0526,11.3791,6.6271,1.93,10.159,2.9333
thyr,r,485,4,11.6475,11.0182,7.0368,2.1689,9.2225,2.8238
thyr,r,485,5,10.5606,9.0323,6.2923,2.0193,10.1207,2.9997
thyr,r,485,6,11.291,9.3415,6.3337,2.0735,10.1244,2.6527
thyr,r,485,7,11.0346,10.7107,6.4439,1.9435,10.0378,2.7501
thyr,r,485,8,9.5519,8.4795,6.133,1.8329,9.2268,2.8773
thyr,r,485,9,11.6507,10.2228,6.6035,1.9631,8.162,2.727
thyr,r,486,1,9.9696,6.2303,4.1502,2.281,9.2771,3.3224
thyr,r,486,2,8.7701,5.2293,3.9371,2.3366,9.8084,2.7975
thyr,r,486,3,9.2057,7.4175,4.7848,2.0744,9.5598,3.7274
thyr,r,486,4,8.2728,5.3688,5.0889,2.065,8.5509,3.1547
thyr,r,486,5,9.7812,7.0625,4.7087,2.097,9.5978,3.2976
thyr,r,486,6,8.6195,7.0758,4.3308,1.9149,9.3264,3.311
thyr,r,486,7,9.7956,7.1186,4.0513,2.1392,9.0643,3.5172
thyr,r,486,8,8.8433,7.4734,4.4464,1.9906,8.3743,2.9793
thyr,r,486,9,9.2807,6.0709,5.0905,2.0293,8.0614,3.4674
thyr,r,486,10,9.0507,7.8429,4.8478,2.0869,8.4,3.0246
thyr,r,487,1,11.5717,7.284,6.2663,1.9144,8.555,3.0074
thyr,r,487,2,10.0633,8.9397,5.7948,2.1263,7.6321,2.9417
thyr,r,487,3,12.5783,7.2934,6.9988,2.222,7.9822,3.0792
thyr,r,487,4,10.0516,9.145,5.8729,1.9207,7.1552,2.8531
thyr,r,488,1,12.0344,10.6041,7.002,2.3141,8.3739,2.7178
thyr,r,488,2,10.167,9.3444,6.6563,1.8451,9.5216,2.9074
thyr,r,488,3,11.3752,10.5393,7.3111,1.8546,7.6656,2.8018
thyr,r,488,4,11.476,9.0833,7.1462,1.9297,8.3001,2.8587
thyr,r,488,5,11.385,9.1955,6.8452,1.5761,7.0877,2.8974
thyr,r,488,6,9.3282,10.0101,6.585,1.8953,8.0491,2.9042
thyr,r,489,1,8.6267,6.3145,4.4849,2.1667,8.0335,2.7302
thyr,r,489,2,7.2808,6.8377,4.2831,2.1343,7.3678,2.8844
thyr,r,489,3,7.852,7.1189,4.6386,2.079,6.8119,2.8005
thyr,r,489,4,7.3621,5.6951,5.8373,1.9945,7.1895,2.9656
thyr,r,489,5,10.9377,8.0646,6.2419,1.9062,6.7671,3.251
thyr,r,490,1,8.9996,7.5842,5.0262,1.8112,9.4507,3.0895
thyr,r,490,2,9.1782,6.499,4.821,2.0531,9.7234,2.9878
thyr,r,490,3,7.966,6.8451,4.1293,1.9161,9.189,2.7444
thyr,r,490,4,8.6682,7.2298,4.3136,2.174,9.4169,2.9981
thyr,r,490,5,7.0763,5.7387,4.1022,2.1537,8.294,2.7722
thyr,r,490,6,7.4735,6.1955,3.5238,1.5979,9.2754,2.4466
eleg,s,491,1,11.7116,4.7509,11.8987,2.0755,26.2594,5.0681
eleg,s,491,2,10.3159,5.1987,11.1759,2.731,26.7939,4.6947
eleg,s,491,3,12.1937,4.7439,12.7326,1.5566,25.0535,5.2209
eleg,s,491,4,11.5867,4.4039,13.226,2.2244,27.7074,5.3801
eleg,s,491,5,10.8051,4.5371,11.0251,2.4021,24.5405,4.9659
eleg,s,491,6,8.3896,4.4742,11.4993,1.9914,27.3557,5.5131
eleg,s,492,1,10.2672,5.0219,11.6334,2.0261,27.6765,4.4919
eleg,s,492,2,9.5997,3.7227,11.8511,1.8143,28.1974,4.3986
eleg,s,492,3,9.6074,4.4642,9.6219,1.8814,23.2631,4.2827
eleg,s,492,4,11.297,4.5232,11.9542,2.2627,27.995,4.4893
eleg,s,492,5,9.567,4.2022,11.5814,2.6167,25.7095,4.9292
eleg,s,492,6,8.8364,4.5099,12.296,2.0715,25.8987,4.3695
eleg,s,492,7,9.7752,3.9773,11.2723,2.2558,27.9257,4.3446
eleg,s,492,8,10.4815,3.8955,10.8254,2.202,25.7191,4.4039
eleg,s,493,1,11.5184,6.5513,12.7127,3.027,27.1623,5.5972
eleg,s,493,2,12.0642,5.9218,13.669,2.3509,27.5963,5.6739
eleg,s,493,3,10.3538,6.2991,10.4465,1.9766,22.6299,5.0694
eleg,s,493,4,12.0021,6.378,13.0338,2.0152,26.71,5.9397
eleg,s,493,5,10.4713,6.9245,13.0012,2.1146,24.4396,5.3089
eleg,s,493,6,11.321,5.5325,12.3337,2.6555,24.6129,5.6668
eleg,s,493,7,10.6964,5.9075,10.9591,2.4033,23.8714,5.4901
eleg,s,493,8,11.4498,4.5367,13.2392,2.0708,27.9367,5.9937
eleg,s,493,9,10.8601,6.0633,11.0148,2.6884,24.2831,5.3419
eleg,s,494,1,10.5986,4.8415,10.5893,2.1193,27.3769,4.7848
eleg,s,494,2,11.5309,5.2744,12.3659,2.2639,24.6784,5.0207
eleg,s,494,3,10.9394,3.7022,12.0425,2.7229,27.4638,5.0354
eleg,s,494,4,11.4256,4.5328,11.7923,2.4518,27.9276,4.7077
eleg,s,494,5,10.9843,5.224,11.9989,2.4631,22.9819,5.0207
eleg,s,494,6,7.4369,5.0979,11.2434,2.1879,26.6484,4.7077
eleg,s,495,1,10.3562,5.5804,9.9149,2.2646,23.4891,4.6268
eleg,s,495,2,9.6096,5.4993,11.6752,1.902,22.207,4.9144
eleg,s,495,3,8.8982,4.6703,9.0246,1.4177,23.9545,4.5061
eleg,s,495,4,8.4097,4.7542,9.0877,2.4271,21.3523,4.9229
eleg,s,495,5,9.2101,5.6559,8.9463,1.5077,20.0328,4.5146
eleg,s,495,6,8.3766,6.1242,7.559,2.2615,22.7406,4.4985
eleg,s,496,1,10.3291,4.8294,10.6634,2.4512,23.9537,5.38
eleg,s,496,2,9.9324,4.7396,11.2193,2.2299,24.5529,5.2784
eleg,s,496,3,6.7346,3.7642,10.6519,2.4919,23.9321,5.3072
eleg,s,496,4,9.5195,6.5797,11.3092,2.1616,24.009,4.8913
eleg,s,496,5,9.1332,5.5121,11.1186,1.9181,23.768,5.1349
eleg,s,497,1,12.0956,6.6175,13.1812,2.9336,29.4913,5.0551
eleg,s,497,2,9.4788,8.2037,12.9617,2.5432,29.1229,5.0321
eleg,s,497,3,8.4446,4.4168,9.1974,2.0341,23.1068,3.8276
eleg,s,497,4,9.9384,4.9645,10.4159,3.0378,22.1404,4.9798
eleg,s,497,5,11.6088,5.1881,11.265,2.5432,24.8252,5.2301
eleg,s,497,6,6.9006,5.8583,9.5199,2.7831,27.9732,4.0861
eleg,s,497,7,9.9975,6.823,9.5616,2.2782,25.6247,5.298
eleg,s,497,8,11.0114,4.653,11.4469,2.8663,24.0827,5.2943
eleg,s,497,9,11.7491,5.8645,13.1158,2.7712,25.0671,5.9535
eleg,s,498,1,12.2119,5.0655,12.8345,2.2773,27.4286,5.3348
eleg,s,498,2,13.2266,5.6246,12.6346,2.1655,27.4975,5.5136
eleg,s,498,3,11.1692,4.6889,12.3812,2.395,25.7039,5.3259
eleg,s,498,4,13.2926,5.3953,14.2244,2.6925,28.7902,5.2313
eleg,s,498,5,13.3453,5.3136,13.8535,2.0705,28.2743,5.3553
eleg,s,498,6,12.9463,6.1051,13.2808,2.5792,27.2639,5.0219
eleg,s,498,7,12.8343,5.5381,13.8204,2.0229,27.0837,5.1864
eleg,s,498,8,12.4662,4.9214,13.1303,1.7753,26.1879,5.6261
eleg,s,498,9,12.8813,4.5668,14.3252,2.4085,26.3329,5.5371
eleg,s,498,10,11.8145,4.3919,12.9224,2.3082,25.1867,5.614
eleg,s,499,1,9.7916,4.9249,12.1827,2.3776,23.5627,4.1943
eleg,s,499,2,10.4199,5.3448,13.3231,2.5696,25.1958,3.9989
eleg,s,499,3,9.5872,3.5862,11.4161,2.2825,22.8515,4.4699
eleg,s,499,4,11.7137,6.1813,11.6031,2.2845,24.2359,4.2808
eleg,s,499,5,12.9635,4.8703,12.9513,2.2825,24.4429,4.569
eleg,s,499,6,10.3773,4.393,11.7933,2.2825,21.9324,4.0994
eleg,s,500,1,11.3029,4.9249,12.2619,1.9656,26.296,4.4629
eleg,s,500,2,10.315,5.3448,10.5905,2.9648,23.8504,4.3828
eleg,s,500,3,11.6431,3.5862,12.0865,2.3129,26.7837,5.4315
eleg,s,500,4,11.875,6.1813,13.168,2.4298,25.6924,5.0792
eleg,s,500,5,12.3327,4.8703,12.7656,2.0634,25.5513,5.5192
eleg,s,500,6,10.5343,4.393,11.8692,2.0412,23.5733,5.3177
eleg,s,500,7,9.1727,4.9249,8.8331,2.0759,21.5472,4.0131
eleg,s,501,1,10.3029,4.1228,11.6177,2.2069,23.8033,5.1637
eleg,s,501,2,11,3.3226,12.0794,2.3953,23.5237,5.2419
eleg,s,501,3,11.1363,4.618,11.519,2.7525,23.6618,5.1767
eleg,s,501,4,10.7232,3.8509,10.8362,2.6509,23.4048,5.3236
eleg,s,501,5,11.2074,4.3828,12.2368,2.4141,23.1503,5.6553
eleg,s,501,6,10.5822,4.0313,12.1234,2.3619,23.6177,4.6505
eleg,s,501,7,9.0213,4.3335,11.1517,2.2635,23.9647,3.8587
eleg,s,502,1,8.6736,3.3127,11.8874,1.8716,22.8255,3.9454
eleg,s,502,2,10.2921,3.785,12.4176,1.958,23.4489,4.8711
eleg,s,502,3,10.6999,5.1164,12.2606,2.2606,23.3184,4.7462
eleg,s,502,4,10.5042,4.0435,12.9357,1.7049,23.3249,4.8699
eleg,s,502,5,10.6523,4.5134,11.8514,2.1084,23.4473,4.6655
eleg,s,502,6,10.4536,4.8169,12.2787,2.1574,22.9424,4.2535
eleg,s,502,7,10.1891,4.4183,13.0816,2.2606,23.4722,4.8354
eleg,s,503,1,9.935,4.5163,10.9333,2.2199,23.7274,4.5884
eleg,s,503,2,10.4641,3.7238,12.319,2.1998,22.9209,4.6344
eleg,s,503,3,10.4184,4.3825,11.6912,2.4907,23.0381,5.0689
eleg,s,503,4,11.2699,4.5302,12.2799,2.7429,23.6939,5.0689
eleg,s,503,5,10.256,5.1078,11.6114,2.6644,22.6135,4.9088
eleg,s,504,1,10.9332,4.959,12.4401,2.466,22.6787,5.1994
eleg,s,504,2,10.7172,4.4814,12.2619,2.8873,23.1406,4.8833
eleg,s,504,3,11.3114,2.4208,11.0945,2.5513,23.9661,5.1025
eleg,s,504,4,7.6931,2.2801,11.0132,2.4793,23.2771,4.8502
eleg,s,504,5,10.2211,4.1122,11.2809,2.5398,23.3678,4.6044
eleg,s,505,1,9.9235,4.6718,10.3182,1.9821,20.0752,4.2266
eleg,s,505,2,7.8553,3.7807,9.6744,1.9699,19.7833,4.4247
eleg,s,505,3,10.7176,4.994,11.9546,1.5415,21.5324,4.9211
eleg,s,505,4,7.9855,3.9728,11.61,1.4765,19.8033,4.498
eleg,s,505,5,10.8029,4.1607,10.6821,1.3206,19.8349,5.1272
eleg,s,505,6,9.8362,3.6016,11.6076,1.7282,21.1242,4.6392
eleg,s,505,7,9.0587,4.2935,10.8687,1.5202,19.4382,3.9674
eleg,s,506,1,9.74,4.5164,10.8837,1.9086,22.9724,4.0748
eleg,s,506,2,9.3503,4.9117,10.9102,2.3327,23.8189,4.1236
eleg,s,506,3,9.3114,4.2762,10.5716,1.8696,23.2492,4.38
eleg,s,506,4,10.2819,5.1908,11.9021,2.1733,23.0847,4.7476
eleg,s,506,5,8.5235,3.4159,10.8866,2.1993,23.2705,4.6511
eleg,s,507,1,9.2231,3.0856,11.0596,1.7023,22.1716,3.8897
eleg,s,507,2,8.7141,5.6114,10.0193,1.6255,21.7272,3.6936
eleg,s,507,3,7.0686,5.9349,11.2163,2.071,22.3626,3.3657
eleg,s,507,4,8.511,4.855,10.871,2.2796,20.6581,4.127
eleg,s,507,5,7.8055,3.6881,10.6848,1.5856,21.8695,4.5106
eleg,s,508,1,9.1809,3.7582,10.0382,1.6977,24.639,3.5885
eleg,s,508,2,10.483,4.6896,11.2426,1.4717,25.3248,4.2498
eleg,s,508,3,9.5836,3.7098,10.475,1.673,23.8182,3.9106
eleg,s,508,4,10.1173,4.4819,10.4782,1.7058,25.2416,3.7687
eleg,s,508,5,10.9023,4.5904,11.1872,1.8168,26.0037,4.3543
fulg,t,509,1,14.943,11.2126,17.9252,4.6717,32.8515,8.4924
fulg,t,509,2,20.7883,11.5647,22.2976,6.7727,38.3888,9.4372
fulg,t,509,3,17.5772,7.6073,20.0505,5.31,32.4668,8.2464
fulg,t,509,4,19.5955,6.9234,18.899,5.6846,30.2397,8.2492
fulg,t,509,5,20.2963,7.3522,21.5236,6.4739,38.4683,9.4609
fulg,t,509,6,20.9432,8.1189,22.4471,7.1113,33.9607,10.1351
fulg,t,510,1,19.4468,9.6383,19.3467,5.386,31.3323,9.458
fulg,t,510,2,20.5317,10.4492,20.5383,6.1079,33.4312,9.5564
fulg,t,510,3,20.2326,9.5779,20.1361,6.6151,32.8469,10.2658
fulg,t,510,4,21.204,9.3567,19.1121,6.4723,30.8685,10.1289
fulg,t,510,5,21.8794,7.9271,19.5394,6.6572,34.9886,10.2582
fulg,t,510,6,20.718,10.2093,18.8989,6.6689,32.269,9.9498
fulg,t,510,7,20.5431,10.8841,20.6188,5.4756,33.3834,10.3853
fulg,t,510,8,20.3248,9.8633,19.4512,6.9744,33.0016,10.1366
fulg,t,510,9,22.0732,11.6901,21.4815,6.6883,34.8749,10.7985
fulg,t,510,10,17.9687,7.9527,18.7416,6.6298,33.6555,8.8274
fulg,t,511,1,15.1091,8.2385,17.5936,6.2041,33.4004,7.2233
fulg,t,511,2,18.2813,11.0784,17.5836,5.6897,36.2155,7.5775
fulg,t,511,3,17.2398,7.8668,17.89,5.9727,33.8684,6.9803
fulg,t,511,4,11.1854,7.1562,12.9875,5.6746,31.6452,6.1716
fulg,t,511,5,16.7067,10.2402,17.0714,6.3325,34.9071,7.2407
fulg,t,511,6,NA,7.5237,19.0663,6.1266,34.9876,7.5296
fulg,t,511,7,19.3642,10.1162,19.3804,5.7188,37.6926,7.5343
fulg,t,511,8,17.5721,6.1686,17.9394,6.1642,36.3791,6.8865
fulg,t,512,1,20.0426,7.1481,17.5347,5.371,33.9147,10.3338
fulg,t,512,2,16.3845,8.9687,18.507,5.8457,31.3518,9.4147
fulg,t,512,3,18.3071,6.133,19.0877,6.1287,36.7589,9.3864
fulg,t,512,4,16.8793,5.3206,18.6636,5.8643,37.0135,9.0871
fulg,t,512,5,19.1355,6.2005,19.6819,5.8674,36.7345,9.7065
fulg,t,512,6,18.0056,6.0785,19.7163,5.5658,34.7667,10.5201
fulg,t,513,1,19.5056,11.3514,22.3405,7.2115,33.971,8.9051
fulg,t,513,2,15.0515,12.0947,21.6304,7.0179,32.0816,8.5346
fulg,t,513,3,19.6878,11.9725,24.0205,7.4894,35.0725,9.8413
fulg,t,513,4,19.4894,11.1574,22.1187,7.6957,31.0775,9.1311
fulg,t,513,5,20.8839,13.3739,23.0926,8.1962,32.5964,10.1783
fulg,t,513,6,20.6932,11.4578,22.214,7.4894,32.0575,9.2011
fulg,t,513,7,20.8425,11.4824,23.0519,7.4951,33.0096,9.3496
fulg,t,514,1,21.5387,11.2176,21.3908,7.2668,36.6988,8.2566
fulg,t,514,2,22.5383,9.8541,21.4788,7.0626,32.4413,8.8121
fulg,t,514,3,21.1665,7.4447,22.2291,7.2668,31.9064,8.3478
fulg,t,514,4,21.9591,9.1966,21.8952,7.3869,30.7918,8.8481
fulg,t,514,5,20.8871,6.876,22.3211,7.6973,32.9783,9.1875
fulg,t,515,1,19.0365,9.7445,19.3025,6.0871,34.6572,7.9338
fulg,t,515,2,18.2721,10.26,17.5981,6.2438,35.6997,7.3773
fulg,t,515,3,14.4363,6.7419,17.3096,5.7378,34.4557,7.1076
fulg,t,515,4,17.5111,6.7557,18.5271,6.114,33.6258,7.1067
fulg,t,515,5,20.9708,7.8518,18.5936,5.9682,38.8612,7.4825
fulg,t,516,1,17.3767,10.0735,16.7381,5.5179,30.4675,7.4956
fulg,t,516,2,13.6837,6.9685,17.1257,5.1607,28.8539,6.8209
fulg,t,516,3,19.9672,10.3478,18.0906,5.9838,30.6717,8.3835
fulg,t,516,4,18.5436,6.3881,18.553,6.5691,32.6724,9.0814
fulg,t,516,5,16.1701,9.9482,16.367,5.8219,30.3021,9.101
fulg,t,516,6,15.5588,7.4575,17.4244,5.9258,30.5082,7.9414
fulg,t,517,1,19.9294,7.415,20.4212,7.6972,28.0036,9.828
fulg,t,517,2,20.7815,8.1864,19.8711,6.6547,29.3316,10.4355
fulg,t,517,3,20.0094,6.8956,20.6953,7.3616,28.8808,9.9253
fulg,t,517,4,21.3867,6.9948,20.0401,7.0619,28.5941,9.4996
fulg,t,517,5,21.0531,4.5984,20.9917,6.5787,29.1562,10.2172
fulg,t,517,6,20.6987,5.9391,15.6799,6.2609,26.8222,9.9446
fulg,t,517,7,20.9555,7.503,20.2064,6.6078,28.7412,9.2068
fulg,t,517,8,18.0661,7.4979,19.4629,7.4434,28.9686,9.2623
fulg,t,517,9,20.484,4.9181,20.5146,8.002,27.2674,9.8443
fulg,t,517,10,16.8708,10.4935,14.9268,6.1578,22.2027,8.4493
fulg,t,518,1,16.1862,12.0396,18.957,6.1234,31.6499,9.0759
fulg,t,518,2,17.6981,8.1353,20.542,5.9111,34.5827,10.477
fulg,t,518,3,15.5723,10.8802,20.745,6.21,33.6627,10.8974
fulg,t,518,4,15.8298,11.6253,19.7202,6.6082,32.4049,11.039
fulg,t,518,5,17.5086,9.331,20.3453,6.2029,31.3524,9.9408
fulg,t,518,6,17.6769,12.4773,19.892,5.713,31.6237,9.0567
fulg,t,518,7,15.874,9.0518,19.493,5.6596,29.7539,10.5405
fulg,t,518,8,15.1154,10.2075,17.7341,6.2496,28.2965,8.686
fulg,t,519,1,19.0537,10.4861,21.3459,7.5412,35.881,10.0507
fulg,t,519,2,18.6846,11.9932,20.5499,7.2945,35.443,10.6445
fulg,t,519,3,16.8797,14.3491,19.1676,6.987,33.134,9.856
fulg,t,519,4,18.998,12.6361,21.6173,7.6446,34.35,9.9986
fulg,t,519,5,15.8661,10.1429,18.6159,7.6449,32.421,9.5762
fulg,t,519,6,18.0637,14.2108,20.3482,7.2501,35.419,10.462
fulg,t,520,1,17.4541,7.5082,20.0794,6.9496,33.1368,9.4872
fulg,t,520,2,16.2521,8.5369,20.3733,7.0285,31.0259,9.6285
fulg,t,520,3,19.1968,6.6038,21.2922,7.5498,34.785,11.1273
fulg,t,520,4,19.1296,6.2973,20.5237,6.8909,33.4746,9.7777
fulg,t,520,5,15.6773,6.0942,18.9727,7.8012,33.3554,9.9647
fulg,t,520,6,15.7275,6.9458,18.3342,7.4936,30.2406,9.5197
fulg,t,520,7,13.7599,6.3332,17.1728,5.7476,31.3444,8.9593
fulg,t,520,8,16.2911,6.1086,18.8769,6.8084,32.4047,10.1375
fulg,t,521,1,16.0102,6.5569,19.7655,6.7481,37.4803,9.2682
fulg,t,521,2,18.5,8.7894,20.8772,5.8411,37.8904,10.013
fulg,t,521,3,18.2007,11.1794,21.5257,6.6455,37.7623,10.5566
fulg,t,521,4,17.0673,8.9138,20.3676,6.0261,38.2276,10.3461
fulg,t,521,5,17.7135,9.6613,21.7941,7.4292,36.4321,10.0078
fulg,t,521,6,14.823,6.7415,16.9183,5.8591,29.9881,8.2069
fulg,t,522,1,15.3281,5.9811,18.0334,7.0026,27.7327,9.6125
fulg,t,522,2,15.3211,11.9984,17.9917,6.43,28.1331,9.0336
fulg,t,522,3,14.7471,6.0336,17.4955,6.7112,27.0674,8.8436
fulg,t,522,4,15.2694,6.1633,17.678,7.6077,30.0938,9.713
fulg,t,522,5,14.2323,9.7513,16.3973,6.7852,28.1666,9.8616
fulg,t,522,6,13.6715,11.544,15.1233,6.1127,25.6502,8.2107
fulg,t,522,7,13.1874,6.3205,17.3272,6.7376,30.0614,9.0143
fulg,t,522,8,13.9139,11.0273,13.4728,6.2381,26.8282,7.9053
fulg,t,523,1,14.3303,7.7951,18.79,5.9624,29.5771,7.8959
fulg,t,523,2,15.7221,8.3536,17.9287,6.8655,28.0331,8.2223
fulg,t,523,3,14.2552,7.8851,17.8721,6.8484,27.4324,8.5309
fulg,t,523,4,16.9971,10.2267,20.3173,6.7498,31.3771,9.109
fulg,t,523,5,12.0486,11.4562,17.999,7.1276,30.2241,8.8196
fulg,t,523,6,15.6736,8.0964,18.3162,6.744,28.8241,8.6221
fulg,t,523,7,13.6012,10.6089,17.4752,5.7378,30.1031,8.4442
fulg,t,523,8,13.5913,9.7884,17.5806,7.1604,28.0258,8.4896
fulg,t,523,9,16.0112,6.3776,18.0595,6.2282,31.3927,8.3576
fulg,t,523,10,16.0595,12.352,18.3574,7.369,30.2589,9.0796
fulg,t,524,1,13.5078,5.3378,17.8984,7.0373,27.5588,8.8859
fulg,t,524,2,14.2217,4.8229,15.8795,5.8408,27.4948,8.3372
fulg,t,524,3,12.168,5.5956,16.7885,6.3095,28.782,8.4936
fulg,t,524,4,13.5013,5.3842,16.7331,5.7315,26.9488,8.1596
fulg,t,524,5,14.6437,11.1762,15.8452,6.8593,25.4645,8.7855
fulg,t,525,1,18.4139,7.6364,20.4194,6.7514,33.2515,8.7593
fulg,t,525,2,19.0903,6.5425,20.9036,6.7934,31.4355,8.7494
fulg,t,525,3,18.319,6.0839,20.1534,6.6353,29.913,8.5151
fulg,t,525,4,18.8269,7.6862,19.9822,7.0205,32.995,9.1073
fulg,t,525,5,18.0949,6.9154,20.5823,7.1759,31.0976,8.9953
fulg,t,525,6,17.1087,6.9726,18.2893,6.069,29.3727,7.8394
fulg,t,525,7,18.1309,5.3881,18.6579,6.1161,27.7732,8.082
fulg,t,526,1,20.2579,6.157,22.1166,7.0944,33.1951,10.9365
fulg,t,526,2,15.2297,6.6874,22.3678,6.8241,33.9746,10.982
fulg,t,526,3,17.8361,12.8227,22.5835,7.0553,32.5027,10.4393
fulg,t,526,4,21.8475,6.5301,23.645,7.4373,34.0898,11.3813
fulg,t,526,5,19.8631,6.4965,22.0731,7.3186,32.9922,10.9791
fulg,t,527,1,22.3739,7.6802,23.2888,7.1377,34.1864,11.0782
fulg,t,527,2,17.9368,5.3658,23.5005,7.2159,34.4519,11.1976
fulg,t,527,3,18.3328,4.9533,22.9393,6.2949,34.8958,11.3964
fulg,t,527,4,18.7256,6.0686,23.0568,6.5659,35.4979,10.5846
fulg,t,527,5,20.2017,5.7192,22.436,7.4805,31.8445,10.6818
fulg,t,527,6,17.3591,4.9787,22.1119,6.7197,36.4743,10.8515
fulg,t,528,1,15.8472,5.1422,21.3802,6.4842,31.592,10.3136
fulg,t,528,2,17.4206,6.2884,21.2063,7.136,32.3383,11.0072
fulg,t,528,3,14.092,6.8969,22.4462,6.5421,32.3967,11.2499
fulg,t,528,4,19.0596,5.7923,22.7833,7.455,33.0354,11.3639
fulg,t,528,5,21.469,5.1956,20.9345,6.934,29.9011,10.667
fulg,t,529,1,21.0654,5.3855,22.8486,8.0454,33.4993,11.57
fulg,t,529,2,20.0833,4.9245,22.5737,7.1559,34.0539,11.1666
fulg,t,529,3,22.0973,5.4045,24.0294,7.5068,36.5125,11.6302
fulg,t,529,4,21.0744,5.5761,22.19,6.8466,32.2255,10.7181
fulg,t,529,5,21.023,6.4967,23.2488,7.7141,34.5461,11.206
fulg,t,529,6,21.823,6.1009,22.5872,7.0757,33.2411,11.0213
fulg,t,529,7,22.9611,5.5767,23.3658,7.2814,35.6269,11.2305
fulg,t,529,8,21.5066,6.3397,22.1594,7.5613,32.7246,11.0217
fulg,t,530,1,18.4384,5.6896,19.6917,7.3895,33.3399,9.2981
fulg,t,530,2,17.8207,6.5706,20.138,6.9973,30.6131,8.1177
fulg,t,530,3,18.0408,7.9236,18.6151,6.6801,30.1077,8.3997
fulg,t,530,4,18.2052,5.7307,20.2406,6.9048,30.9976,8.9549
fulg,t,530,5,18.2687,7.3972,20.5146,7.462,33.3544,9.3883
fulg,t,530,6,16.9861,7.8196,19.1691,5.7258,29.5856,7.5729
fulg,t,531,1,14.7108,10.8641,18.7726,5.8007,31.0072,8.7781
fulg,t,531,2,16.5783,6.1762,19.1326,5.8146,32.1049,9.3925
fulg,t,531,3,16.2539,10.3573,18.8849,5.7388,31.7827,9.1801
fulg,t,531,4,16.3437,9.6807,17.5657,4.6607,30.4908,8.735
cusp,u,532,1,6.6955,5.3905,4.193,1.8934,2.4708,5.7999
cusp,u,532,2,6.9059,5.5545,3.5962,1.6061,2.562,6.3087
cusp,u,532,3,6.4592,4.9559,4.0162,1.5591,2.2561,5.352
cusp,u,532,4,6.3756,4.6541,4.1239,1.9059,2.4187,NA
cusp,u,532,5,6.3932,4.8136,3.4724,NA,2.4657,6.2759
cusp,u,532,6,6.413,5.8533,4.164,1.7944,2.5845,7.1966
cusp,u,532,7,5.8719,4.2242,3.5721,1.4512,2.1909,5.2578
cusp,u,532,8,6.6042,5.7686,4.3499,1.689,2.3135,5.4292
cusp,u,532,9,6.6824,5.5478,4.3529,1.7245,2.6937,5.5617
cusp,u,533,1,6.5484,5.6893,3.8498,1.9477,2.9536,6.4065
cusp,u,533,2,5.5147,5.083,3.7493,1.6977,2.1777,5.9413
cusp,u,533,3,5.3204,5.9631,3.281,1.7197,2.323,4.0185
cusp,u,533,4,7.8258,6.729,5.0296,2.1388,2.7028,6.3304
cusp,u,533,5,7.5581,6.196,4.7756,2.0963,2.9588,6.2797
cusp,u,533,6,7.2855,5.5636,3.7292,2.0096,2.6206,6.4749
cusp,u,533,7,7.1616,7.3271,4.507,1.8713,2.5071,6.4167
cusp,u,533,8,7.0224,6.1734,4.3701,2.0558,2.7055,6.4367
cusp,u,533,9,6.749,5.721,4.0904,2.0609,3.0069,5.6174
cusp,u,533,10,6.2588,6.2557,4.8307,1.5832,2.91,5.7488
cusp,u,534,1,7.2106,6.0847,4.8323,1.6778,2.4675,7.1578
cusp,u,534,2,7.5298,5.8542,4.4009,1.712,2.5836,6.9901
cusp,u,534,3,7.8574,6.0936,4.8757,1.7941,2.303,6.8034
cusp,u,534,4,7.5786,6.5039,5.1522,1.8139,2.4633,6.6152
cusp,u,534,5,7.7764,5.944,5.2656,1.8882,2.5235,7.2242
cusp,u,534,6,7.4108,6.157,4.9232,1.6833,2.4227,6.7072
cusp,u,535,1,7.2731,5.4415,5.3186,1.7621,3.5411,7.0781
cusp,u,535,2,7.3885,6.3729,5.1523,1.6768,3.3257,6.2526
cusp,u,535,3,6.9593,NA,5.2115,1.8703,3.2555,6.0489
cusp,u,535,4,8.095,5.998,4.8789,1.6711,2.9281,6.31
cusp,u,535,5,7.3628,5.1545,4.5048,1.9139,3.3095,7.4834
cusp,u,535,6,8.1461,5.2821,5.0909,1.8913,3.062,6.0273
cusp,u,535,7,8.2096,5.6163,3.9178,1.5278,2.9027,5.2222
cusp,u,535,8,9.1375,7.1512,5.4571,1.9894,3.0327,5.2242
